
question,answer,topic
"Bạn có thể cho biết Hãy viết phủ định tương đương của công thức ∀m ∃n Knows(m,n).","Phủ định: ¬∀m∃nKnows(m,n) ≡ ∃m ∀n ¬Knows(m,n).",LogicFOL
Giả sử cây tìm kiếm đều có hệ số phân nhánh b=2 và lời giải nông nhất ở độ sâu d=2. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 2 + 2^2 + … + 2^2 = (b^(d+1)−1)/(b−1) = 7.,Search
Min-conflicts là phương pháp gì trong CSP?,Là tìm kiếm cục bộ cho CSP: lặp chọn biến đang xung đột và gán giá trị giảm số xung đột nhất.,CSP
"Trong A*, nếu một nút có chi phí đã đi g(n)=19 và heuristic h(n)=34, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=19+34=53.,SearchInformed
"Bạn hãy giải thích Hãy viết phủ định tương đương của công thức ∀x ∃y Likes(x,y).","Phủ định: ¬∀x∃yLikes(x,y) ≡ ∃x ∀y ¬Likes(x,y).",LogicFOL
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=5 và lời giải nông nhất ở độ sâu d=1. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 5 + 5^2 + … + 5^1 = (b^(d+1)−1)/(b−1) = 6.,Search
Bạn hãy cho biết Tác tử phản xạ dựa trên mô hình khác gì phản xạ đơn giản?,"Có trạng thái nội bộ và mô hình cập nhật để theo dõi phần thế giới không quan sát trực tiếp, từ đó ra hành động.",Agents
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=48 và heuristic h(n)=23, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=48+23=71.,SearchInformed
Arc consistency (nhất quán cung) nghĩa là gì?,Một cung X→Y là nhất quán nếu với mọi giá trị của X luôn tồn tại ít nhất một giá trị của Y thỏa ràng buộc giữa chúng.,CSP
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=2 và heuristic h(n)=22, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=2+22=24.,SearchInformed
Bạn hãy cho biết DLS (Depth-Limited Search) giải quyết vấn đề gì của DFS?,DLS thêm giới hạn độ sâu để tránh đi vô hạn; đổi lại có thể bỏ lỡ lời giải nếu giới hạn nhỏ hơn độ sâu lời giải.,Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=0 và heuristic h(n)=27, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=0+27=27.,SearchInformed
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=6 và độ sâu cực đại m=5, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=6, m=5 thì b·m = 30 (đơn vị tỷ lệ, bỏ hằng số).",Search
Bạn hãy cho biết Bidirectional search hiệu quả khi nào?,"Hiệu quả khi có thể sinh trạng thái ngược từ đích và hai hướng tìm kiếm gặp nhau, thường giảm độ phức tạp từ b^d xuống b^(d/2).",Search
Bạn có thể cho biết Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=3. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^3 = (b^(d+1)−1)/(b−1) = 40.,Search
A* dùng hàm đánh giá f(n) như thế nào?,"A* chọn nút có f(n)=g(n)+h(n), với g là chi phí đã đi và h là ước lượng đến đích.",SearchInformed
"Bạn hãy cho biết Trong Iterative Deepening Search (IDS), với cây đều b=4 và độ sâu lời giải d=4, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=4, d=4 thì giá trị là 453.",Search
Hãy trình bày Tác tử học (learning agent) gồm những thành phần nào?,"Thường gồm phần thực thi (performance element), phần học (learning element), phần phê bình (critic) và phần tạo trải nghiệm (problem generator).",Agents
Bạn có thể cho biết Giả sử cây tìm kiếm đều có hệ số phân nhánh b=6 và lời giải nông nhất ở độ sâu d=5. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 6 + 6^2 + … + 6^5 = (b^(d+1)−1)/(b−1) = 9331.,Search
Bạn hãy giải thích Thuật toán AC-3 được dùng để làm gì?,Duy trì/khôi phục arc consistency bằng cách duyệt hàng đợi các cung và loại bỏ giá trị không hỗ trợ.,CSP
Hãy trình bày Bộ nhớ làm việc (working memory) trong hệ suy diễn dựa trên luật chứa gì?,Chứa các sự kiện/giả thiết hiện thời (các fact) đã có hoặc đã suy ra trong quá trình suy diễn.,Knowledge
"Bạn hãy giải thích Phân biệt dữ liệu, thông tin và tri thức theo cách hiểu trong hệ tri thức.",Dữ liệu là sự kiện/ký hiệu thô; thông tin là dữ liệu đã xử lý có ngữ cảnh; tri thức là sự hiểu biết có thể áp dụng để giải quyết vấn đề.,Knowledge
"Bạn hãy cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=5, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=5 thì b·m = 45 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Trong Iterative Deepening Search (IDS), với cây đều b=6 và độ sâu lời giải d=5, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=6, d=5 thì giá trị là 11196.",Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=2 và heuristic h(n)=18, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=2+18=20.,SearchInformed
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=80 và heuristic h(n)=46, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=80+46=126.,SearchInformed
"Hãy trình bày Hãy viết phủ định tương đương của công thức ∀u ∃v Likes(u,v).","Phủ định: ¬∀u∃vLikes(u,v) ≡ ∃u ∀v ¬Likes(u,v).",LogicFOL
"Trong A*, nếu một nút có chi phí đã đi g(n)=56 và heuristic h(n)=38, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 56 + 38 = 94.,SearchInformed
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=33 và heuristic h(n)=25, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=33+25=58.,SearchInformed
Hãy trình bày Minimax giả định điều gì về đối thủ?,Giả định đối thủ chơi tối ưu để tối thiểu hóa lợi ích của ta; ta chọn nước đi tối đa hóa giá trị tối thiểu.,Adversarial
"Trong A*, nếu một nút có chi phí đã đi g(n)=49 và heuristic h(n)=5, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 49 + 5 = 54.,SearchInformed
"Bạn hãy giải thích Trong Iterative Deepening Search (IDS), với cây đều b=6 và độ sâu lời giải d=7, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=6, d=7 thì giá trị là 403106.",Search
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=53 và heuristic h(n)=24, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=53+24=77.,SearchInformed
Hãy trình bày Tác tử phản xạ dựa trên mô hình khác gì phản xạ đơn giản?,"Có trạng thái nội bộ và mô hình cập nhật để theo dõi phần thế giới không quan sát trực tiếp, từ đó ra hành động.",Agents
Hãy trình bày Tác tử (agent) trong AI là gì theo mô hình cảm biến–chấp hành?,Tác tử là thực thể nhận thức môi trường qua cảm biến (sensors) và tác động trở lại qua bộ phận chấp hành (actuators).,Agents
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=5 và độ sâu lời giải d=6, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=5, d=6 thì giá trị là 24412.",Search
Bạn hãy cho biết Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=9. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^9 = (b^(d+1)−1)/(b−1) = 29524.,Search
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=68 và heuristic h(n)=24, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=68+24=92.,SearchInformed
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=50 và heuristic h(n)=49, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=50+49=99.,SearchInformed
Khái niệm Một ví dụ điển hình của AI trong đời sống là gì?,"Ví dụ: hệ thống gợi ý sản phẩm/phim, trợ lý ảo, dịch máy, nhận diện khuôn mặt, lọc thư rác.",IntroAI
"Bạn hãy cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=2 và độ sâu cực đại m=20, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=2, m=20 thì b·m = 40 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy viết phủ định tương đương của công thức ∀u ∃v Teaches(u,v).","Phủ định: ¬∀u∃vTeaches(u,v) ≡ ∃u ∀v ¬Teaches(u,v).",LogicFOL
"Bạn hãy cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=20, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=20 thì b·m = 100 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=2 và độ sâu lời giải d=6, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=2, d=6 thì giá trị là 247.",Search
"Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=2 và độ sâu cực đại m=14, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=2, m=14 thì b·m = 28 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn hãy giải thích Trong thị giác máy tính, object detection khác classification như thế nào?",Classification chỉ dự đoán lớp của ảnh; detection vừa dự đoán lớp vừa xác định vị trí (bounding boxes) của đối tượng.,Applications
Luật sản xuất IF–THEN biểu diễn tri thức kiểu gì?,"Biểu diễn tri thức dạng điều kiện–kết luận/hành động, phù hợp hệ chuyên gia và suy diễn dựa trên luật.",Knowledge
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=6 và độ sâu lời giải d=2, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=6, d=2 thì giá trị là 51.",Search
Bạn hãy cho biết Gradient descent cập nhật tham số theo công thức tổng quát nào?,"θ ← θ − η ∇θ J(θ), trong đó η là learning rate và J là hàm mất mát/cost.",MachineLearning
"Trong A*, nếu một nút có chi phí đã đi g(n)=13 và heuristic h(n)=34, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=13+34=47.,SearchInformed
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=21 và heuristic h(n)=37, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=21+37=58.,SearchInformed
Bạn hãy nêu Regularization L2 tác động thế nào đến trọng số?,"Thêm penalty tỷ lệ với bình phương trọng số, khuyến khích trọng số nhỏ và giảm overfitting.",MachineLearning
Bạn hãy cho biết Heuristic h(n) trong tìm kiếm có vai trò gì?,"Ước lượng chi phí còn lại từ nút n đến đích, giúp ưu tiên mở rộng nút hứa hẹn và giảm số nút duyệt.",SearchInformed
"Bạn có thể cho biết Trong Iterative Deepening Search (IDS), với cây đều b=2 và độ sâu lời giải d=2, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=2, d=2 thì giá trị là 11.",Search
Hãy trình bày Alpha–beta pruning giúp giảm gì trong minimax?,"Giảm số nút cần đánh giá bằng cách cắt các nhánh không thể ảnh hưởng kết quả cuối, nhưng vẫn cho cùng quyết định như minimax.",Adversarial
Bạn hãy nêu Hệ thống gợi ý (recommendation) thường dựa trên hai hướng tiếp cận chính nào?,Filtering cộng tác (dựa trên hành vi người dùng tương tự) và filtering theo nội dung (dựa trên thuộc tính mục).,Applications
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=48 và heuristic h(n)=3, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=48+3=51.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=16 và heuristic h(n)=30, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 16 + 30 = 46.,SearchInformed
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=6. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^6 = (b^(d+1)−1)/(b−1) = 1093.,Search
"Bạn hãy cho biết Hãy viết phủ định tương đương của công thức ∃a ∀b Teaches(a,b).","Phủ định: ¬∃a∀bTeaches(a,b) ≡ ∀a ∃b ¬Teaches(a,b).",LogicFOL
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=7 và lời giải nông nhất ở độ sâu d=1. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 7 + 7^2 + … + 7^1 = (b^(d+1)−1)/(b−1) = 8.,Search
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=53 và heuristic h(n)=20, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=53+20=73.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=6 và heuristic h(n)=23, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=6+23=29.,SearchInformed
Một rủi ro đạo đức thường gặp khi triển khai AI được định nghĩa như thế nào?,"Rủi ro thiên lệch (bias), thiếu minh bạch, xâm phạm riêng tư hoặc dùng sai mục đích; cần đánh giá và giảm thiểu.",Ethics
"Bạn hãy giải thích Trong Iterative Deepening Search (IDS), với cây đều b=4 và độ sâu lời giải d=2, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=4, d=2 thì giá trị là 27.",Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=55 và heuristic h(n)=0, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=55+0=55.,SearchInformed
"Bạn hãy nêu Trong Iterative Deepening Search (IDS), với cây đều b=5 và độ sâu lời giải d=5, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=5, d=5 thì giá trị là 4881.",Search
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=14, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=14 thì b·m = 126 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=5 và heuristic h(n)=32, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=5+32=37.,SearchInformed
Bạn hãy nêu Min-conflicts là phương pháp gì trong CSP?,Là tìm kiếm cục bộ cho CSP: lặp chọn biến đang xung đột và gán giá trị giảm số xung đột nhất.,CSP
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=72 và heuristic h(n)=21, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=72+21=93.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=17 và heuristic h(n)=6, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 17 + 6 = 23.,SearchInformed
"Bạn hãy cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=7 và độ sâu cực đại m=8, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=7, m=8 thì b·m = 56 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn hãy nêu Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=4 và độ sâu cực đại m=23, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=4, m=23 thì b·m = 92 (đơn vị tỷ lệ, bỏ hằng số).",Search
