question,answer,topic
Mục đích của performance measure trong thiết kế tác tử là gì?,Performance measure giúp định hướng chiến lược của tác tử và đánh giá kết quả hoạt động theo mục tiêu đã đặt ra.,Agents
So sánh môi trường xác định và môi trường không xác định.,"Môi trường xác định cho phép dự đoán kết quả hành động, còn môi trường không xác định cần kế hoạch linh hoạt và xử lý rủi ro.",Agents
Ưu nhược điểm của việc định nghĩa performance measure rõ ràng là gì?,"Định nghĩa performance measure rõ ràng giúp tối ưu hóa hành động, nhưng nếu không toàn diện có thể khiến tác tử đạt mục tiêu phụ mà bỏ qua mục tiêu chính.",Agents
Constraint Satisfaction Problem (CSP) là gì?,CSP là bài toán trong đó cần gán giá trị cho tập biến sao cho thoả mọi ràng buộc giữa các biến.,CSP
CSP hoạt động như thế nào?,"Giải CSP bằng cách chọn biến, gán giá trị từ miền và kiểm tra ràng buộc; nếu vi phạm, quay lui để thử giá trị khác.",CSP
CSP dùng để làm gì?,"CSP được dùng để giải sudoku, lập thời khóa biểu và bài toán ô chữ khi cần tìm nghiệm thỏa tất cả điều kiện.",CSP
So sánh CSP với bài toán tìm kiếm thông thường.,"Bài toán tìm kiếm thông thường tìm đường đi hoặc trạng thái, còn CSP tìm gán giá trị đáp ứng ràng buộc; CSP thường mô tả bằng biến và miền giá trị.",CSP
Ưu và nhược điểm của CSP là gì?,"Ưu điểm: CSP mô hình hóa vấn đề ràng buộc rõ ràng; nhược điểm: không gian tìm kiếm lớn, cần kỹ thuật heuristics để tăng tốc.",CSP
Giải thuật quay lui (backtracking) là gì trong CSP?,"Backtracking là kỹ thuật tìm kiếm thử và sai: chọn biến, gán giá trị, kiểm tra ràng buộc; nếu vi phạm, quay lui để thử giá trị khác.",CSP
Backtracking hoạt động thế nào khi giải CSP?,"Thuật toán duyệt theo chiều sâu, mỗi khi gán giá trị hợp lệ cho một biến sẽ chuyển sang biến tiếp theo; nếu hết giá trị hợp lệ, quay lui về bước trước.",CSP
Mục đích của backtracking trong bài toán thỏa mãn ràng buộc là gì?,Backtracking giúp tìm nghiệm cho CSP bằng cách khám phá không gian gán giá trị một cách có hệ thống.,CSP
So sánh backtracking với forward checking.,"Forward checking kiểm tra ràng buộc và loại bỏ giá trị không hợp lệ sớm hơn, giảm số trường hợp phải quay lui so với backtracking thuần.",CSP
Ưu nhược điểm của backtracking là gì?,Backtracking đơn giản và dễ triển khai nhưng có thể bị bùng nổ số nhánh; forward checking cải thiện hiệu suất nhưng yêu cầu thêm xử lý.,CSP
Propagation ràng buộc là gì trong CSP?,Constraint propagation là kỹ thuật suy diễn các giá trị có thể chấp nhận cho biến dựa trên ràng buộc để thu hẹp miền giá trị trước khi gán.,CSP
Thuật toán propagation hoạt động như thế nào khi giải CSP?,"Thuật toán xét mỗi ràng buộc, loại bỏ giá trị không thỏa trong miền của biến, lặp lại cho đến khi không còn giá trị bị loại bỏ.",CSP
Mục đích của constraint propagation là gì?,"Mục đích là giảm không gian tìm kiếm bằng cách loại bỏ giá trị không thể dẫn đến nghiệm, giúp giải CSP nhanh hơn.",CSP
So sánh constraint propagation với backtracking thuần.,"Backtracking chỉ kiểm tra sau khi gán, còn constraint propagation loại bỏ giá trị trước khi gán, giảm số lần thử thất bại.",CSP
Ưu nhược điểm của constraint propagation là gì?,Ưu điểm: giảm đáng kể không gian tìm kiếm; nhược điểm: tốn thời gian duy trì cấu trúc dữ liệu và không hiệu quả nếu ràng buộc yếu.,CSP
Heuristic MRV (minimum remaining values) là gì?,Heuristic MRV là chiến lược chọn biến có số lượng giá trị còn lại ít nhất để gán trước trong CSP.,CSP
MRV chọn biến như thế nào trong CSP?,"Trong backtracking, MRV đếm số giá trị hợp lệ còn lại cho mỗi biến và chọn biến với miền nhỏ nhất để gán, nhằm giảm nhánh tìm kiếm.",CSP
Mục đích của heuristic MRV trong backtracking là gì?,"MRV nhằm thu hẹp nhanh không gian tìm kiếm, giảm khả năng phải quay lui sâu bằng cách giải quyết các biến khó nhất trước.",CSP
So sánh heuristic MRV với chọn biến ngẫu nhiên.,Chọn biến ngẫu nhiên không xem xét miền giá trị nên có thể dẫn tới nhiều bước thử; MRV chọn biến hạn chế nhất nên thường hiệu quả hơn.,CSP
Ưu và nhược điểm của heuristic MRV là gì?,Heuristic MRV tăng tốc giải bài toán khó nhưng yêu cầu tính toán miền giá trị sau mỗi bước; với bài toán đơn giản thì overhead có thể không cần thiết.,CSP
Arc consistency (AC) là gì?,Arc consistency là tính chất trong CSP khi mỗi giá trị của một biến có ít nhất một giá trị phù hợp ở biến liên quan theo ràng buộc nhị phân.,CSP
Thuật toán AC-3 hoạt động như thế nào?,"Thuật toán AC-3 duy trì một hàng đợi các cung (arc) và lặp lại xóa giá trị từ miền của biến khi không còn giá trị phù hợp ở biến kề, cập nhật hàng đợi cho các cung liên quan.",CSP
Mục đích của arc consistency trong CSP là gì?,"Arc consistency giúp loại bỏ giá trị không hợp lệ trước khi thử gán, làm nhỏ miền giá trị và đơn giản hóa backtracking.",CSP
So sánh arc consistency với constraint propagation.,Constraint propagation bao trùm nhiều kỹ thuật; AC-3 là một dạng cụ thể đảm bảo tính nhất quán cho ràng buộc nhị phân.,CSP
Ưu và nhược điểm của AC-3 là gì?,"AC-3 giảm không gian tìm kiếm đáng kể nhưng tốn thời gian cập nhật miền và chỉ áp dụng cho ràng buộc nhị phân, cần kết hợp với kỹ thuật khác.",CSP
Thuật toán minimax là gì?,"Minimax là thuật toán suy nghĩ hai người chơi trong trò chơi đối kháng, tối đa hóa điểm số tối thiểu có thể đạt được trước phản ứng của đối thủ.",Adversarial
Minimax hoạt động như thế nào trong trò chơi đối kháng?,"Thuật toán xây dựng cây trò chơi, người chơi tối đa chọn nước đi với giá trị cao nhất trong các giá trị tối thiểu do đối thủ sẽ chọn, lặp lại cho đến lá.",Adversarial
Mục đích của thuật toán minimax là gì?,"Minimax được dùng để tìm chiến lược tối ưu trong trò chơi zero-sum như cờ vua, nơi một bên cố gắng tối đa hóa lợi thế còn đối thủ cố gắng tối thiểu hóa nó.",Adversarial
So sánh minimax và thuật toán alpha-beta pruning.,"Alpha-beta pruning tối ưu hóa minimax bằng cách cắt bỏ các nhánh không thể ảnh hưởng đến kết quả cuối, giúp giảm số trạng thái cần đánh giá.",Adversarial
Ưu điểm và nhược điểm của minimax là gì?,Ưu điểm: minimax tìm chiến lược tối ưu nếu có đủ thời gian; nhược điểm: kích thước cây trò chơi lớn khiến thuật toán tốn thời gian và bộ nhớ.,Adversarial
Alpha-beta pruning là gì?,Alpha-beta pruning là kỹ thuật cắt tỉa để giảm số nút trong cây minimax bằng cách loại bỏ các nhánh không thể ảnh hưởng tới quyết định cuối cùng.,Adversarial
Thuật toán alpha-beta pruning hoạt động ra sao?,Thuật toán theo dõi hai giá trị alpha (giá trị tốt nhất cho người tối đa) và beta (tốt nhất cho người tối thiểu); nếu node có giá trị ngoài khoảng này thì cắt bỏ.,Adversarial
Mục đích của alpha-beta pruning trong minimax là gì?,"Alpha-beta pruning nhằm tăng hiệu quả của minimax, cho phép xem xét sâu hơn hoặc kịp thời hạn thời gian trong trò chơi.",Adversarial
So sánh alpha-beta pruning và minimax thuần.,"Minimax thuần duyệt toàn bộ cây trò chơi, còn alpha-beta pruning bỏ qua các nhánh dư thừa nhưng vẫn cho kết quả giống minimax.",Adversarial
Ưu và nhược điểm của alpha-beta pruning là gì?,Ưu điểm: giảm đáng kể số nút cần đánh giá; nhược điểm: hiệu quả phụ thuộc vào thứ tự duyệt và không thay đổi kết quả tối ưu.,Adversarial
Sự khác biệt giữa tìm kiếm trong trò chơi đối kháng và tìm kiếm thông thường là gì?,"Tìm kiếm trong trò chơi đối kháng xem xét hai hoặc nhiều người chơi với mục tiêu đối lập, còn tìm kiếm thông thường thường chỉ có một tác tử tìm đường tới mục tiêu.",Adversarial
Thuật toán tìm kiếm trong game đối kháng hoạt động ra sao?,"Thuật toán game search như minimax xây dựng cây trò chơi, xen kẽ nước đi của người chơi tối đa và tối thiểu; đánh giá trạng thái để chọn hành động.",Adversarial
Mục đích của tìm kiếm đối kháng trong AI là gì?,"Tìm kiếm đối kháng nhằm xác định chiến lược tối ưu khi đối thủ cũng phản ứng thông minh, ví dụ trong cờ vua hay cờ caro.",Adversarial
So sánh chiến lược tìm kiếm trò chơi và tìm kiếm trong CSP.,"CSP tìm gán giá trị thoả ràng buộc, trong khi game search tính đến phản ứng đối thủ và ràng buộc thời gian; game search thường dùng minimax hoặc alpha-beta.",Adversarial
Ưu nhược điểm của tìm kiếm trò chơi so với tìm kiếm thông thường là gì?,Tìm kiếm trò chơi xử lý môi trường đối kháng nhưng phức tạp và tốn tính toán; tìm kiếm thông thường đơn giản hơn nhưng không áp dụng cho trò chơi đối kháng.,Adversarial
Hàm đánh giá heuristic trong trò chơi là gì?,Hàm đánh giá heuristic là hàm ước lượng giá trị của trạng thái trung gian trong trò chơi khi không thể tính toán hết đến trạng thái cuối.,Adversarial
Heuristic evaluation hoạt động như thế nào trong minimax?,"Trong minimax cắt ngắn, khi đạt tới độ sâu giới hạn, thuật toán sử dụng heuristic evaluation để gán điểm cho trạng thái và tiếp tục tính ngược.",Adversarial
Mục đích của việc sử dụng heuristic evaluation trong trò chơi là gì?,"Mục đích của heuristic evaluation là giảm thời gian tính toán bằng cách đánh giá trạng thái chưa hoàn kết dựa trên đặc trưng như vật cản, vị trí quân.",Adversarial
So sánh heuristic evaluation và đánh giá chính xác trạng thái cuối.,"Đánh giá chính xác yêu cầu đi tới trạng thái cuối, trong khi heuristic evaluation chỉ cần tính gần đúng nên nhanh hơn nhưng kém chính xác.",Adversarial
Ưu và nhược điểm của heuristic evaluation trong trò chơi là gì?,Ưu điểm: cho phép chơi trong thời gian hữu hạn và sâu; nhược điểm: kết quả phụ thuộc chất lượng hàm heuristic và có thể gây sai lệch chiến lược.,Adversarial
Trò chơi zero-sum là gì?,Trò chơi zero-sum là trò chơi mà lợi ích của một người chơi bằng tổn thất của người chơi khác; tổng điểm bằng zero.,Adversarial
